,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
41,3.248056983947754,0.043545819356497144,0.1132730484008789,0.030108148165061223,entropy,22,175,"{'criterion': 'entropy', 'max_depth': 22, 'n_estimators': 175}",0.8559696778269109,0.8619709412507897,0.8578648136449779,0.8581806696146557,0.8591282375236892,0.8575489576753,0.8578199052132701,0.8729857819905213,0.8612954186413903,0.8565107458912768,0.8599273416521876,0.004710841723077901,68
42,0.9813431739807129,0.017168751581250218,0.10378022193908691,0.0005240162112248043,entropy,23,50,"{'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 50}",0.8562855337965888,0.8600758054327227,0.8581806696146557,0.8512318382817435,0.8588123815540114,0.8528111181301327,0.8546603475513428,0.8717219589257504,0.8581358609794629,0.8580910240202275,0.85800031590586,0.005292701451596049,77
43,1.5680813550949098,0.20066965086822655,0.10345430374145508,0.0005755067433403575,entropy,23,75,"{'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 75}",0.8556538218572332,0.86481364497789,0.8559696778269109,0.8553379658875553,0.8600758054327227,0.8528111181301327,0.8584518167456556,0.8701421800947867,0.859083728278041,0.8584070796460177,0.8590743958300426,0.004814533436631228,75
44,2.2843509197235106,0.4247671166301979,0.12505888938903809,0.042619041481903035,entropy,23,100,"{'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 100}",0.8550221099178774,0.8635502210991788,0.8562855337965888,0.8534428300694883,0.8584965255843335,0.8493367024636765,0.8593996840442338,0.8701421800947867,0.8565560821484992,0.8577749683944375,0.85800031590586,0.005387062112916313,77
45,2.7097278833389282,0.13024171348434338,0.10378196239471435,0.000532937988478727,entropy,23,125,"{'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 125}",0.8537586860391662,0.8641819330385344,0.8575489576753,0.8550221099178774,0.8597599494630449,0.8534428300694883,0.8593996840442338,0.869826224328594,0.859083728278041,0.8584070796460177,0.8590428052440373,0.00470550097661683,76
46,3.2603819608688354,0.424970699314379,0.1250368595123291,0.06586739321483139,entropy,23,150,"{'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 150}",0.8566013897662665,0.8638660770688567,0.8569172457359444,0.8562855337965888,0.861339229311434,0.8553379658875553,0.8584518167456556,0.8710900473933649,0.8606635071090047,0.8603034134007586,0.8600852945822145,0.0044627689805781245,64
47,3.9455496311187743,0.33715685150808794,0.15431153774261475,0.06959137634121475,entropy,23,175,"{'criterion': 'entropy', 'max_depth': 23, 'n_estimators': 175}",0.8572331017056223,0.8654453569172458,0.8572331017056223,0.8550221099178774,0.8597599494630449,0.8550221099178774,0.8606635071090047,0.8707740916271722,0.8619273301737757,0.8596713021491783,0.8602748380982467,0.004627788244826259,57
48,0.8870933055877686,0.10713869243622272,0.1043008804321289,0.002114093200397472,gini,13,50,"{'criterion': 'gini', 'max_depth': 13, 'n_estimators': 50}",0.8547062539481997,0.8638660770688567,0.8641819330385344,0.8556538218572332,0.8657612128869235,0.8572331017056223,0.8562401263823065,0.8685624012638231,0.8619273301737757,0.8577749683944375,0.8605907439583004,0.004613291829060821,48
49,1.0666538715362548,0.12035811291794565,0.10465416908264161,0.0014854088903857483,gini,13,75,"{'criterion': 'gini', 'max_depth': 13, 'n_estimators': 75}",0.8534428300694883,0.8619709412507897,0.8635502210991788,0.8569172457359444,0.8663929248262792,0.8569172457359444,0.8559241706161137,0.8701421800947867,0.8622432859399684,0.8571428571428571,0.860464381614279,0.004998719911963113,53
50,1.4156044006347657,0.11340611552300031,0.10347943305969239,0.0005772428413398096,gini,13,100,"{'criterion': 'gini', 'max_depth': 13, 'n_estimators': 100}",0.8547062539481997,0.8607075173720783,0.8644977890082123,0.8559696778269109,0.8660770688566014,0.8569172457359444,0.8546603475513428,0.869826224328594,0.861611374407583,0.8574589127686473,0.8602432475122413,0.004949292658709845,61
51,1.7826255083084106,0.20060623610190959,0.11396050453186035,0.03123483971186178,gini,13,125,"{'criterion': 'gini', 'max_depth': 13, 'n_estimators': 125}",0.8547062539481997,0.861339229311434,0.8632343651295009,0.8559696778269109,0.8641819330385344,0.8562855337965888,0.8571879936808847,0.8695102685624012,0.8609794628751974,0.8584070796460177,0.8601800663402306,0.004351204341557074,62
52,2.4278046607971193,0.38408572099690813,0.1245105504989624,0.04119508732689615,gini,13,150,"{'criterion': 'gini', 'max_depth': 13, 'n_estimators': 150}",0.8540745420088439,0.8622867972204674,0.8635502210991788,0.8559696778269109,0.8657612128869235,0.8562855337965888,0.8549763033175355,0.8695102685624012,0.8609794628751974,0.8584070796460177,0.8601800663402306,0.004847998125613757,62
